Moisture,Ash,Volatile_Oil,Acid_Insoluble_Ash,Chromium,Coumarin,Fiber,Density,Oil_Content,Resin,Pesticide_Level,PH_Value,Quality_Label
5.4133,1.4907,1.0718,0.3027,0.0868,0.4635,18.6131,0.6966,9.8785,1.3118,0.0777,5.1966,Medium
4.6497,1.3344,1.9498,0.4841,0.3593,0.3647,15.3362,0.6881,8.5708,0.9779,0.0065,5.5605,Low
6.9663,1.5467,3.2112,0.5986,0.2906,0.1782,11.6623,1.1416,8.2784,1.4303,0.076,5.5165,Low
7.5173,1.4565,2.6404,0.2171,0.4783,0.2351,16.4832,0.8868,12.6627,2.9811,0.0436,5.3906,Medium
7.4562,1.0546,1.3806,0.5836,0.4558,0.4579,10.5084,0.6453,12.7615,1.2682,0.0791,6.8333,Low
5.6625,1.6642,2.9113,0.3953,0.4524,0.4447,14.1323,1.0778,8.3708,2.3085,0.0972,5.4347,Low
6.886,1.0416,1.8618,0.9533,0.3665,0.4701,14.9586,0.9244,10.1775,1.6972,0.0579,4.6167,Medium
5.1507,1.0371,1.1395,0.8671,0.2036,0.4774,14.7255,1.0901,6.3723,2.6449,0.0939,7.3627,Medium
6.3523,1.2688,2.1377,0.4477,0.1348,0.3344,12.0256,0.7851,12.7044,2.1735,0.065,6.0007,Low
5.3284,1.4717,3.202,0.5094,0.3791,0.4156,16.6517,0.6014,14.5782,0.9591,0.0603,4.9081,High
4.4337,1.6407,3.3848,0.5193,0.4823,0.4753,19.0291,1.1369,13.9832,2.5498,0.0695,4.5733,High
6.4665,1.0404,1.8155,0.5218,0.1166,0.4939,12.091,0.5913,7.0354,2.4227,0.0426,6.1963,Low
5.5496,1.5141,1.5607,0.8024,0.3066,0.4076,13.9777,1.1235,13.0039,1.8831,0.0683,4.9426,Low
6.5156,1.6632,1.3156,0.9448,0.1326,0.3653,13.2545,0.992,13.1318,0.7019,0.0798,4.8631,Low
6.7306,1.3669,2.5595,0.1317,0.4041,0.322,10.4999,0.8192,11.0257,0.6955,0.0986,6.7283,Low
5.0142,1.3324,2.801,0.7636,0.1433,0.2529,18.6996,1.0182,6.625,1.465,0.0974,6.0762,Medium
4.3427,1.4205,3.202,0.9656,0.3846,0.1903,19.2173,1.1846,9.3025,1.8048,0.0347,7.0562,High
4.1497,1.4525,2.3649,0.4624,0.2673,0.1703,10.7817,0.8103,14.3377,0.9495,0.0284,7.1372,Low
6.702,1.8349,3.2597,0.577,0.3148,0.3668,19.723,1.0642,5.3493,1.5731,0.0869,4.6092,High
6.576,1.0481,3.0808,0.3968,0.1263,0.1174,18.642,0.7887,12.616,1.8408,0.0575,7.3859,High
4.1102,1.3151,1.8701,0.9224,0.4968,0.3471,15.1677,0.8081,5.183,2.5003,0.0672,6.4479,Low
5.158,1.2875,1.216,0.6012,0.3757,0.2899,18.8444,0.8388,8.4636,1.127,0.0244,5.4496,Medium
7.0564,1.6194,1.5804,0.1009,0.3908,0.4941,18.0992,0.8222,14.0377,1.5247,0.0525,5.9314,High
6.2009,1.9862,1.8171,0.8963,0.4448,0.1617,12.4355,0.5896,7.8803,1.8097,0.0929,5.6898,Low
7.8907,1.6294,3.1861,0.101,0.2887,0.1859,10.942,0.8724,12.4683,1.5307,0.0671,5.9692,Low
4.2401,1.6208,2.4536,0.2838,0.4091,0.115,18.0623,0.5187,11.5683,0.697,0.0252,6.6658,High
4.7167,1.7747,2.1849,0.2922,0.0784,0.2777,15.2885,0.9154,5.871,1.4358,0.0345,5.4887,Low
7.1274,1.903,2.7385,0.791,0.4453,0.3116,15.4181,0.9237,7.0711,1.5782,0.0531,4.6312,Medium
4.7051,1.5437,1.6586,0.9515,0.1385,0.321,14.2052,0.8929,9.8145,1.139,0.0949,4.8736,Low
7.0722,1.9843,2.5442,0.6559,0.2875,0.4609,13.3176,0.633,7.2886,2.6501,0.017,5.9987,Low
6.4615,1.2919,3.1523,0.9546,0.0752,0.3898,11.0298,1.1003,6.2453,0.9876,0.0252,6.6835,Low
4.7607,1.9906,3.4033,0.8708,0.3116,0.1793,11.9372,0.8632,13.9255,1.4573,0.0494,5.7576,Low
7.9822,1.9571,2.6423,0.8629,0.1835,0.467,15.9189,0.8568,13.3567,2.7238,0.0702,4.5752,High
5.2712,1.3101,2.8698,0.6012,0.4474,0.223,16.92,1.0271,6.5149,1.5015,0.0483,5.5671,Medium
6.4897,1.81,3.1938,0.5996,0.4146,0.2685,15.2248,0.5369,13.835,0.851,0.0277,5.4524,Medium
7.785,1.3699,3.0884,0.7949,0.3154,0.2471,14.1519,0.7154,9.2628,2.9741,0.0364,6.4966,High
7.8114,1.0854,3.0401,0.9029,0.2201,0.2176,16.7738,0.9919,12.7998,2.5765,0.0269,6.5609,High
4.8068,1.5797,1.2082,0.2962,0.3935,0.2211,19.8577,0.8506,10.1654,0.5908,0.0957,5.0228,High
7.7175,1.2203,3.3278,0.763,0.0586,0.196,14.1299,0.908,12.0133,1.0256,0.0837,7.0372,High
6.3922,1.1922,1.5518,0.1427,0.1584,0.2382,18.3315,0.7565,12.5463,1.5987,0.0785,7.4289,High
4.7041,1.8516,3.1346,0.5537,0.4784,0.3328,14.7296,0.6296,6.5906,1.0595,0.0909,5.2045,Low
5.2482,1.5316,1.4389,0.2527,0.3843,0.2754,19.4904,0.648,9.4777,0.9708,0.0256,6.4202,High
7.5114,1.8952,2.6482,0.4104,0.4522,0.2167,15.6272,0.5699,14.2196,0.852,0.0225,6.1745,High
6.7568,1.4441,2.343,0.1976,0.2136,0.4905,15.4773,0.8925,14.5398,2.7159,0.0569,5.307,Medium
7.6301,1.6494,1.7262,0.3323,0.3154,0.3789,12.5301,0.7431,7.9062,0.7193,0.0387,6.1009,Low
7.5986,1.6973,2.6534,0.1481,0.2758,0.4404,16.6831,0.663,13.6122,1.4239,0.0916,6.0368,High
5.5692,1.3939,2.4758,0.9037,0.4925,0.3419,15.0508,0.9774,11.6804,1.8099,0.0737,5.9739,Medium
7.9859,1.049,2.1081,0.4574,0.3967,0.1764,14.3408,0.9886,11.032,1.8629,0.0435,6.7561,High
7.5622,1.4546,3.1484,0.1914,0.0959,0.3194,16.5185,0.6071,9.7219,0.736,0.0603,7.0653,High
4.0238,1.8282,2.2786,0.8432,0.3001,0.1614,14.737,1.1152,7.2958,0.7994,0.0415,6.9331,Medium
6.037,1.6483,2.2391,0.5075,0.4316,0.2179,10.3663,1.1159,13.2503,1.4165,0.0186,6.5267,Low
5.7018,1.2096,1.5105,0.5329,0.1764,0.1878,15.1442,0.7037,5.8023,2.2069,0.0586,5.1364,Low
5.89,1.9696,2.3684,0.5137,0.1992,0.3631,12.2983,0.5735,5.2724,1.231,0.0396,6.1563,Low
4.7318,1.2637,2.3794,0.8872,0.1095,0.1576,14.2848,0.5878,14.7916,2.6967,0.0065,7.2207,High
7.1846,1.1432,1.5791,0.8239,0.2566,0.4045,14.5745,0.9372,8.3808,1.6841,0.0848,5.9967,Low
5.0984,1.5279,3.2013,0.197,0.4312,0.4155,19.4911,0.8597,7.7492,1.3828,0.064,4.9224,High
7.0063,1.5058,3.3743,0.5079,0.3594,0.3423,13.8206,1.0157,11.6156,0.5257,0.0043,7.1581,High
6.1642,1.0753,1.2222,0.7493,0.4466,0.3607,11.4691,1.1947,7.8968,2.737,0.0108,6.6893,Low
5.5991,1.8322,1.617,0.7758,0.214,0.1711,14.0335,1.0494,6.1196,1.7903,0.0742,6.7548,Medium
5.1087,1.0793,3.3644,0.8979,0.0882,0.3297,19.6041,1.023,9.9182,1.1028,0.028,6.7088,High
4.137,1.1832,1.2,0.5809,0.3547,0.1734,14.6876,0.5142,7.6467,0.9491,0.0166,5.1751,Low
6.5713,1.778,1.8868,0.8517,0.3401,0.3064,11.6341,1.169,6.5275,2.2191,0.004,5.0421,Low
5.3995,1.1732,2.3984,0.176,0.145,0.4391,14.1734,0.8421,10.3875,1.7325,0.0218,7.2483,Medium
7.4854,1.0945,3.0068,0.9462,0.4778,0.3711,19.0562,1.1751,12.7467,1.4075,0.0303,5.245,High
6.241,1.2551,1.6564,0.1354,0.1875,0.3979,10.4752,0.6536,12.0624,2.4567,0.0456,6.5943,Low
4.3127,1.9798,1.7632,0.1126,0.0852,0.312,12.2853,1.0279,13.8438,1.4066,0.0696,6.6749,Low
5.7313,1.738,2.7609,0.8757,0.0698,0.3151,17.5448,1.1885,12.0701,1.9948,0.0515,5.4517,Medium
4.6665,1.7958,1.3207,0.2705,0.1272,0.2481,16.9469,0.9507,12.247,2.3171,0.0004,6.5537,High
6.735,1.5194,2.0172,0.7448,0.2027,0.3852,17.385,0.6275,8.0347,1.0861,0.081,4.8786,Medium
7.91,1.2118,2.328,0.7715,0.2257,0.2632,10.6327,0.6331,13.8061,2.5458,0.0305,5.6452,Low
5.238,1.9771,2.6876,0.9905,0.3117,0.1938,16.7241,1.1342,11.356,1.6655,0.0222,6.6547,High
6.2605,1.4304,1.8834,0.2855,0.2139,0.3413,10.5408,0.8253,8.0848,2.8421,0.0675,6.5808,Low
7.37,1.3489,1.212,0.176,0.3084,0.472,10.7123,0.9824,10.6326,2.1307,0.0216,4.7116,Low
7.8544,1.0585,1.8645,0.5289,0.1894,0.224,11.7613,1.0691,14.0807,0.7059,0.0155,5.1854,Low
6.0919,1.4401,1.6917,0.4597,0.3873,0.323,13.1169,0.8552,12.6525,1.2323,0.0186,6.1521,Low
4.8865,1.2264,2.7167,0.7309,0.0892,0.4621,17.4694,1.1889,9.3273,0.7156,0.0906,6.9387,High
7.9212,1.3032,2.3507,0.6209,0.3006,0.2649,19.869,1.1207,11.1036,2.1194,0.0715,6.3111,High
6.1685,1.2415,2.6326,0.2723,0.393,0.4518,16.6565,0.8433,14.5211,2.4751,0.0461,6.1493,High
5.5376,1.7078,2.4609,0.8282,0.2136,0.3606,13.639,0.9036,8.326,1.7318,0.0485,4.5763,Medium
7.1544,1.0398,2.0033,0.743,0.0836,0.4702,18.6738,1.0231,7.2895,0.6719,0.0436,5.6078,High
6.3611,1.1224,3.4359,0.8471,0.1929,0.3254,15.5897,0.5747,9.3819,1.0195,0.0334,7.3317,High
4.2595,1.9871,1.9039,0.996,0.367,0.4189,18.5453,0.6151,9.3203,1.1595,0.011,5.0817,Medium
6.4183,1.3935,2.6258,0.786,0.2353,0.2906,16.8062,1.1137,12.9102,0.556,0.0125,7.0584,High
4.4265,1.708,2.0775,0.8079,0.2622,0.4323,14.3082,0.6087,8.9884,0.8275,0.0057,5.2266,Low
4.5011,1.6446,1.3792,0.6894,0.1143,0.2571,15.666,0.5353,6.5331,1.3011,0.0463,7.0755,Medium
4.1997,1.8252,1.6767,0.5542,0.4251,0.3028,18.9295,0.9647,11.164,2.3915,0.0219,5.0156,High
4.5811,1.4046,3.3887,0.4799,0.207,0.1343,10.7969,0.8029,10.4041,2.5621,0.0908,5.6993,Low
6.5122,1.3694,2.1402,0.4671,0.223,0.1658,19.2547,0.5951,10.9137,0.6488,0.0182,5.4821,High
5.3405,1.7986,1.3851,0.4192,0.3269,0.1184,16.1069,0.9874,14.5049,2.9383,0.0262,6.5067,High
5.3628,1.5095,1.0267,0.8833,0.1605,0.2765,11.5256,0.9747,10.453,1.412,0.0536,5.0063,Low
5.5405,1.6042,1.0217,0.5927,0.0583,0.343,13.7851,0.8244,13.1037,2.1807,0.0931,5.2386,Low
5.4083,1.8124,1.4373,0.8945,0.1047,0.1677,14.7775,1.1618,8.2955,2.1456,0.0589,4.9489,Low
4.6705,1.3059,2.0547,0.6406,0.4653,0.1069,13.3883,0.69,13.1468,1.6075,0.0676,6.4987,Medium
5.2713,1.1435,1.6317,0.2807,0.3684,0.428,17.2039,0.9507,8.0786,2.2775,0.0606,4.6407,Medium
7.3974,1.4541,2.5813,0.434,0.2905,0.2068,15.9008,0.8031,11.8139,2.0204,0.0134,5.0715,Medium
5.9782,1.4084,3.4325,0.845,0.4729,0.2589,16.9633,0.6748,13.6583,2.8327,0.0268,4.8148,High
4.4517,1.8768,2.3064,0.9638,0.4421,0.447,11.2172,0.8673,13.4717,2.4705,0.0524,7.4817,Low
6.5272,1.8876,2.6157,0.8317,0.2847,0.3872,18.9623,1.0413,14.0986,1.5779,0.0905,6.3648,High
5.2654,1.406,3.3022,0.1726,0.3998,0.2583,18.1127,0.8594,5.3929,2.8656,0.0083,6.2931,High
6.3665,1.4144,2.9601,0.7621,0.1357,0.2538,11.353,0.5765,14.3164,2.1616,0.0896,6.2207,Low
6.685,1.8359,2.8345,0.6349,0.3724,0.339,10.512,0.7419,8.1642,2.285,0.0577,6.3315,Low
5.1477,1.0275,1.4997,0.4598,0.1255,0.1777,13.914,1.1733,12.6425,1.2994,0.0952,6.437,Medium
7.8261,1.7376,1.8832,0.3669,0.2074,0.4099,16.6138,0.6297,6.7411,0.746,0.0661,6.7932,High
7.7499,1.4445,3.4089,0.698,0.3703,0.3046,12.2746,1.1579,14.6984,2.605,0.0464,5.0137,Medium
5.3957,1.6209,2.0058,0.123,0.2645,0.2769,17.5685,0.6958,7.1754,1.1399,0.0304,6.2975,High
4.359,1.9603,3.4879,0.9082,0.2564,0.4232,18.3429,0.7099,10.8603,2.8921,0.0281,6.4887,High
6.1125,1.7999,2.8684,0.9058,0.2154,0.1816,14.3456,0.9781,7.6213,2.1942,0.017,7.4831,Medium
5.7528,1.8812,1.8074,0.4982,0.3182,0.3605,13.9267,0.822,11.1255,2.6287,0.0357,6.1786,Medium
5.9603,1.2475,1.3904,0.2541,0.1999,0.3111,11.7056,1.0146,14.3553,1.8184,0.0366,6.5969,Low
7.0692,1.3678,2.4469,0.3016,0.3553,0.239,12.21,0.9095,6.1181,2.2168,0.0188,6.1604,Low
4.6739,1.6597,2.4065,0.2059,0.1529,0.2679,18.6376,0.652,6.8293,2.3024,0.0976,5.842,Medium
5.7535,1.4419,3.061,0.1189,0.0908,0.2353,11.2165,0.7669,7.1179,2.9559,0.052,6.3908,Low
6.3673,1.0861,3.2383,0.4399,0.4516,0.1764,19.6704,0.9357,13.3645,1.7573,0.0597,5.4583,High
7.7911,1.8156,3.0277,0.7967,0.2106,0.1762,13.1436,0.621,13.5094,1.5526,0.0812,5.371,Medium
4.6763,1.9174,3.367,0.6123,0.2656,0.4034,19.1803,0.6628,8.8245,1.5439,0.0846,4.9108,High
4.7191,1.4444,2.5729,0.1581,0.1262,0.4262,10.8189,0.6161,7.543,0.639,0.0792,6.0962,Low
4.3532,1.5897,3.3906,0.8539,0.3986,0.3909,18.9713,1.027,11.2688,1.4118,0.0101,5.8832,High
7.3663,1.4996,2.3838,0.5085,0.1133,0.4546,18.6183,0.9918,8.478,1.3878,0.0037,4.733,High
7.412,1.0042,1.4616,0.8082,0.3995,0.2796,11.7397,0.5359,8.2997,2.0945,0.0393,7.0841,Medium
7.9249,1.0408,2.2803,0.1884,0.1171,0.3442,12.3157,1.0245,9.9494,1.0456,0.0494,4.5027,Medium
4.0415,1.8796,2.2919,0.4374,0.1499,0.4257,13.6375,0.9232,10.1167,1.1579,0.0788,5.3946,Low
5.902,1.9558,2.3103,0.8636,0.4219,0.4766,13.0571,0.5305,6.0396,1.9283,0.0531,5.3954,Low
6.1636,1.9643,1.6094,0.2439,0.3228,0.4427,18.7025,0.7418,12.8682,1.9809,0.0733,6.5306,High
6.6185,1.1133,2.4548,0.3867,0.2225,0.2761,14.2271,0.9649,12.6837,1.323,0.0925,7.3154,Medium
5.3068,1.0101,3.0997,0.9958,0.4399,0.2591,13.5183,1.172,14.884,2.0306,0.0515,6.0491,Medium
4.4806,1.2191,3.4766,0.8277,0.2938,0.1931,15.1892,0.9543,5.0457,2.9698,0.0627,7.4648,Medium
4.205,1.4699,3.2618,0.9103,0.3975,0.2005,14.8776,0.5811,10.7784,2.906,0.0751,5.8217,Low
4.6446,1.3449,3.4502,0.3842,0.4971,0.4293,15.3173,1.0957,14.7379,1.2232,0.0117,4.748,Medium
4.2916,1.3388,2.5793,0.29,0.0521,0.3123,13.5419,0.6625,13.0754,2.2561,0.0648,7.4075,Medium
5.1537,1.9732,2.3889,0.5093,0.4438,0.1632,14.62,0.5879,11.1322,0.6063,0.0981,4.5245,Medium
7.7361,1.2295,2.448,0.8239,0.3886,0.3476,10.187,1.0068,12.7325,2.3072,0.0766,5.7928,Low
6.214,1.0036,2.2539,0.6391,0.1696,0.1814,12.7381,0.9366,6.4607,2.3009,0.0423,5.5601,Low
4.7178,1.8579,3.0871,0.6996,0.0782,0.3881,11.079,0.7779,13.3937,0.5766,0.0635,6.1572,Low
7.0147,1.1915,1.9721,0.4725,0.2756,0.4572,16.3556,0.6373,9.299,0.8617,0.0339,5.775,Medium
6.0465,1.6344,2.1036,0.4065,0.3043,0.1252,12.7316,0.7703,9.7992,2.5184,0.0754,5.9172,Low
5.9434,1.3502,2.2836,0.107,0.4112,0.1863,14.285,1.1268,5.0819,1.4306,0.0224,7.4593,Medium
4.3242,1.6013,2.6549,0.6242,0.2705,0.1853,15.3863,0.5253,10.6675,1.7228,0.0953,5.4599,Low
6.4707,1.3539,3.4022,0.6424,0.4958,0.273,10.3233,0.7118,11.5079,2.7759,0.0616,5.9153,Low
4.6283,1.2019,1.1329,0.6792,0.1355,0.2751,16.856,0.8143,14.0602,2.423,0.0274,4.8913,Medium
7.7241,1.5868,3.1013,0.2653,0.4558,0.3026,10.6717,0.599,8.0898,0.6089,0.031,4.6798,Low
7.9543,1.7472,1.3019,0.8164,0.1226,0.313,16.1325,1.1246,7.1043,2.6899,0.0935,4.7685,Medium
6.2957,1.3185,1.4516,0.9737,0.0914,0.4272,11.9692,1.1676,9.9936,1.3452,0.0919,5.5216,Low
5.2111,1.3588,2.8337,0.9617,0.4117,0.2167,17.0785,0.7295,9.396,0.8077,0.0835,6.4407,High
4.8694,1.7553,2.7353,0.6711,0.2028,0.2272,17.5894,0.6922,8.2972,2.913,0.0999,4.5052,High
5.3014,1.0232,1.3991,0.7536,0.4258,0.1719,18.233,0.8364,14.579,0.8483,0.0054,7.0353,High
6.648,1.7826,3.1517,0.3799,0.2861,0.3654,16.2953,1.0013,12.6973,0.7437,0.0169,6.703,High
6.2958,1.3929,1.0717,0.625,0.0551,0.415,13.0644,0.5282,10.8836,1.4943,0.0974,6.1326,Low
6.6298,1.5987,2.273,0.941,0.4835,0.418,18.583,0.7869,14.6127,1.5904,0.0837,7.3156,High
4.049,1.2764,3.0625,0.5564,0.2339,0.4724,10.8954,0.9309,8.4219,0.6771,0.0214,6.3838,Low
5.5802,1.0274,2.5544,0.7901,0.4056,0.3499,13.4128,0.5159,13.9578,1.5727,0.0602,5.0837,Low
6.5565,1.868,2.1369,0.5641,0.27,0.3668,11.3966,0.521,8.0793,2.2618,0.0202,6.5203,Low
6.0851,1.1721,1.7636,0.3894,0.1219,0.1821,17.8856,0.6171,5.2846,2.0734,0.0976,5.4937,Medium
6.2825,1.3279,2.6247,0.9601,0.0601,0.3763,16.7307,0.9153,12.2729,1.4355,0.0124,4.5132,High
5.8322,1.7027,3.3306,0.1565,0.227,0.3459,17.7931,1.1447,5.005,2.0695,0.0007,6.8618,High
7.8634,1.4388,1.8258,0.3953,0.1438,0.4876,14.8895,0.8711,12.1059,1.5194,0.028,5.3784,Medium
4.4735,1.2252,2.7208,0.6142,0.2872,0.3257,11.2006,0.6153,10.4281,1.5171,0.0464,7.1375,Low
4.556,1.2877,1.3233,0.5415,0.4695,0.1403,14.409,0.5157,12.709,2.1031,0.07,5.9171,Low
7.3404,1.5027,2.1729,0.8926,0.4839,0.3198,14.5473,1.0818,13.311,1.2985,0.0577,4.9624,Medium
4.6008,1.5735,1.1166,0.3117,0.3959,0.2175,19.3833,1.0863,8.8366,2.7487,0.0171,5.0954,Medium
7.1724,1.9224,2.1951,0.512,0.4225,0.1784,14.6216,0.9465,12.001,0.7797,0.0868,6.9548,High
7.4754,1.8687,1.1594,0.8614,0.3234,0.2522,10.5652,0.9744,8.2821,1.6695,0.0682,7.2354,Low
4.503,1.853,3.0927,0.6306,0.2628,0.174,12.1015,0.6841,5.8068,2.2799,0.005,4.7881,Low
4.4967,1.113,2.6004,0.5785,0.4937,0.2737,11.5904,0.6981,13.0133,2.5598,0.0118,7.4561,Low
4.7408,1.9089,2.0276,0.865,0.1622,0.2253,10.5923,0.6805,9.9032,2.8654,0.0389,6.4193,Low
7.7582,1.0361,3.1807,0.3619,0.2797,0.3446,14.0446,0.8172,7.8396,2.4698,0.0202,6.1728,Medium
6.9465,1.2303,2.4916,0.4622,0.1175,0.2653,13.1029,0.5786,13.2383,1.7465,0.0347,6.0149,Medium
4.223,1.574,3.1576,0.5333,0.0854,0.3243,13.3208,0.6085,13.4904,1.804,0.0934,6.9181,Medium
7.6888,1.4212,2.7365,0.2687,0.4559,0.4914,12.931,1.1323,5.5229,2.5387,0.0471,7.4089,Medium
7.4859,1.5776,1.6287,0.9409,0.1296,0.2007,11.0875,0.9304,6.5215,0.7845,0.0789,6.6383,Low
6.8134,1.8309,2.7478,0.4856,0.1993,0.3937,12.9817,0.5433,7.4701,2.3881,0.0794,5.3299,Low
5.2276,1.9883,3.0214,0.3231,0.0826,0.4865,10.3527,0.9736,14.8318,1.1119,0.0926,5.7634,Low
6.4929,1.8574,1.5586,0.125,0.2231,0.4538,15.0508,0.8712,11.9148,1.9363,0.0055,6.1826,Medium
5.4517,1.4106,1.1228,0.7648,0.4965,0.4914,13.1121,1.1729,9.0766,1.4682,0.0832,6.8754,Medium
5.4811,1.184,1.6297,0.9219,0.277,0.2309,11.3979,0.5613,10.7697,1.8347,0.0637,4.8809,Low
6.9933,1.8688,2.3414,0.7767,0.1131,0.2394,13.8955,0.858,14.2908,2.6858,0.0135,5.0184,Medium
4.4177,1.2389,1.3596,0.6423,0.3688,0.1731,18.5987,0.7018,13.6402,2.1486,0.0695,5.5746,Medium
5.2578,1.8013,2.2523,0.5173,0.224,0.2169,19.1951,1.0186,9.4071,2.379,0.0719,5.3021,High
7.3973,1.1267,2.462,0.4546,0.2462,0.4651,15.3866,0.5653,14.3722,0.9631,0.0893,7.4128,High
4.1814,1.5882,3.4023,0.6656,0.4823,0.2523,14.5978,0.8469,14.2395,1.4508,0.0984,6.1294,Medium
4.5395,1.2999,2.9302,0.9947,0.287,0.2413,12.141,1.0478,14.0372,2.6215,0.051,6.2675,Low
4.6589,1.6892,2.2865,0.2802,0.1939,0.3368,10.7223,0.6033,5.7325,2.5308,0.0753,6.76,Low
4.9473,1.6111,2.0357,0.5073,0.3626,0.3627,11.9999,0.5009,13.5493,2.2486,0.0893,5.3082,Low
4.7642,1.6502,1.4992,0.625,0.3549,0.4989,10.3055,0.5639,5.7703,1.496,0.0822,7.0322,Low
4.1703,1.2647,3.094,0.1741,0.2051,0.1033,16.3025,1.16,8.8437,1.9423,0.0453,7.42,High
4.4204,1.7806,3.4415,0.329,0.1498,0.4759,17.1959,0.6981,10.6069,1.694,0.0735,5.7724,Medium
6.2123,1.2385,1.3369,0.9613,0.1643,0.2018,19.1202,1.1362,9.8038,2.9915,0.0178,5.8256,High
7.1546,1.3578,2.0089,0.428,0.1228,0.2364,18.0294,0.8438,9.5822,0.8909,0.0178,4.6289,High
6.3427,1.0085,2.9026,0.7418,0.2149,0.1212,17.5494,1.1687,7.4016,1.3089,0.0184,6.2309,High
4.1818,1.0068,2.4676,0.7456,0.1664,0.3771,16.2786,1.0429,7.0543,1.7021,0.0211,7.112,High
7.0026,1.3662,1.938,0.2849,0.1706,0.3349,10.0374,0.5163,14.8648,1.0889,0.083,6.3373,Low
5.3423,1.4689,1.3079,0.9262,0.3882,0.325,18.6568,0.5991,6.3484,2.4291,0.0381,6.839,High
6.4828,1.1568,2.0522,0.8292,0.4473,0.1454,16.5886,0.7115,10.3218,0.6422,0.0525,6.7269,High
4.494,1.3957,1.9584,0.3875,0.4785,0.3607,13.9442,0.5822,6.0186,2.2438,0.0172,6.5526,Medium
7.7437,1.3482,1.8894,0.7645,0.2888,0.2716,18.1381,1.1238,10.9059,0.9628,0.0467,6.0132,High
7.1372,1.9465,1.3068,0.2725,0.3055,0.4754,14.5255,0.9438,7.9373,2.5294,0.0606,5.6455,Low
5.4847,1.2859,2.9147,0.7395,0.4556,0.4148,10.7375,1.1679,12.496,1.3647,0.0646,6.7927,Low
5.9301,1.7978,3.21,0.8642,0.2734,0.3317,17.8632,0.9056,7.2487,2.7171,0.0494,7.4462,High
7.1447,1.5481,1.3439,0.2001,0.1705,0.406,14.5153,0.631,5.3898,1.4287,0.0236,7.3467,Medium
4.0982,1.564,3.199,0.8748,0.0954,0.159,14.9113,0.7575,12.0308,1.7374,0.0021,5.3537,Medium
7.9365,1.668,2.5867,0.2494,0.4469,0.271,11.6224,0.5089,10.5976,1.8185,0.072,7.1708,Medium
6.015,1.8146,3.0483,0.8185,0.0956,0.4199,11.2026,0.5874,14.4787,2.5485,0.0553,7.125,Medium
7.8783,1.8121,3.0232,0.2488,0.1975,0.4047,10.3727,0.5578,11.3875,1.5858,0.0684,5.2702,Low
4.262,1.8097,2.075,0.4573,0.2252,0.4463,14.2129,0.9494,12.018,2.2789,0.0414,5.3005,Low
6.5793,1.732,2.6092,0.4458,0.1,0.2542,16.066,0.5202,13.0764,2.7202,0.0032,6.1679,High
4.1824,1.5001,1.9507,0.7175,0.0684,0.35,17.7196,0.509,12.4997,0.8256,0.0699,5.8659,Medium
4.6927,1.0198,2.0562,0.7736,0.4888,0.1206,17.8597,0.7581,6.5374,0.9808,0.0924,6.9281,High
5.8367,1.6359,1.0313,0.1973,0.0911,0.2499,16.2201,1.1972,7.5408,0.8399,0.0415,4.938,Medium
5.8772,1.4187,1.6559,0.6843,0.473,0.3802,11.7974,0.9561,6.5131,1.8664,0.0962,7.4146,Low
7.9375,1.1187,2.7089,0.1392,0.4345,0.4111,18.1472,0.753,7.1423,1.0313,0.0909,6.0668,High
7.2269,1.6351,1.3176,0.2029,0.4722,0.2152,16.6349,0.5256,10.5651,1.0779,0.014,6.8206,High
4.9962,1.4092,1.6907,0.8843,0.3778,0.2841,19.3231,1.1493,12.1153,2.73,0.072,6.3847,High
6.4147,1.1567,1.269,0.9593,0.2397,0.3593,19.0587,1.109,10.6691,1.7198,0.0736,5.549,Medium
5.4398,1.5011,3.0196,0.6701,0.4046,0.2426,14.1325,0.5206,13.0232,1.8886,0.0561,5.4975,Low
4.7202,1.0717,2.2302,0.1319,0.2614,0.4779,18.4208,0.5322,5.2212,1.5482,0.0111,5.6103,Medium
6.3727,1.2448,1.5811,0.4965,0.2238,0.3933,14.0711,1.1688,7.5292,0.5667,0.0604,7.4639,Medium
6.8907,1.3687,2.3135,0.1981,0.4006,0.4127,13.7815,0.6825,10.8465,1.3069,0.0705,6.6379,Medium
6.9477,1.7289,1.0213,0.2986,0.2714,0.2681,19.1858,0.7519,14.3699,1.6486,0.0965,6.7121,High
6.84,1.5139,1.9888,0.5595,0.3035,0.346,16.5171,0.9518,7.1032,1.7035,0.0336,6.2854,Medium
7.5723,1.6961,2.7987,0.4141,0.2243,0.2952,16.3949,0.8041,7.7169,2.6725,0.028,6.3724,High
6.0099,1.3764,1.375,0.4308,0.0838,0.2164,10.8368,1.0267,11.7116,2.8499,0.038,6.8587,Low
4.0147,1.1761,3.2829,0.5856,0.3918,0.3015,17.8577,0.593,12.3791,2.6741,0.0266,5.6051,Medium
7.8705,1.4312,1.6412,0.3922,0.4108,0.2984,14.3657,0.5192,13.5956,2.1216,0.0942,4.742,Medium
6.0379,1.1998,2.0335,0.7794,0.1108,0.3322,19.6532,0.7663,5.4365,2.0828,0.0048,5.0749,High
6.1365,1.7207,3.0114,0.7261,0.1936,0.4846,10.6075,0.7607,13.2132,1.3748,0.0546,4.9035,Low
6.6588,1.2072,2.6054,0.2039,0.3694,0.2288,16.6515,0.8832,7.2467,1.8292,0.016,7.477,High
