Sample_ID,Moisture,Ash,Volatile_Oil,Acid_Insoluble_Ash,Chromium,Coumarin,Fiber,Density,Oil_Content,Resin,Pesticide_Level,PH_Value,Quality_Label
SMP_08049,6.3357,1.3456,1.8107,0.9321,0.3494,0.2835,16.6595,0.5847,14.4345,1.8059,0.0335,4.5399,High
SMP_01386,6.3246,1.8148,2.0578,0.9130,0.2675,0.3296,14.9180,1.0133,10.6666,1.1790,0.0146,6.3184,Medium
SMP_10183,4.2328,1.5792,1.7107,0.8225,0.2907,0.2927,12.3164,1.1480,14.5231,2.3854,0.0307,6.8652,Medium
SMP_04873,4.2771,1.7171,1.0032,0.1010,0.1099,0.2920,10.4801,1.0056,5.2929,1.7386,0.0677,5.2127,Low
SMP_00736,4.3355,1.9929,1.3180,0.1652,0.4454,0.2208,16.5030,0.7304,8.9146,1.1553,0.0344,5.7322,Low
SMP_05713,6.8986,1.7861,1.1033,0.1539,0.4628,0.2324,11.9333,0.5862,9.7596,2.4277,0.0522,4.5621,Low
SMP_05423,5.0855,1.7305,2.2846,0.8711,0.1450,0.4084,11.6204,0.9094,7.8364,0.7528,0.0617,6.0204,Low
SMP_04013,4.9577,1.3691,1.2959,0.8327,0.1406,0.4020,14.7390,0.8359,11.4520,0.6107,0.0079,5.4806,Low
SMP_02859,6.0370,1.6483,2.2391,0.5075,0.4316,0.2179,10.3663,1.1159,13.2503,1.4165,0.0186,6.5267,Low
SMP_09897,7.4551,1.1409,1.2948,0.2086,0.1961,0.2559,10.3859,0.6745,5.0686,0.9777,0.0393,6.7635,Low
SMP_04537,6.3345,1.8958,3.2386,0.4361,0.2517,0.3712,11.1107,0.8259,6.4939,2.6199,0.0943,4.9247,Low
SMP_04581,5.3246,1.4889,1.2317,0.2266,0.4873,0.3950,18.7494,1.1799,8.7815,2.2197,0.0185,6.1551,High
SMP_07656,6.8865,1.6410,1.7118,0.7214,0.3555,0.1957,11.4769,0.7536,8.9917,2.5604,0.0437,6.7098,Low
SMP_05999,6.1651,1.8486,2.9841,0.4370,0.0958,0.4684,13.4461,0.7617,14.0905,2.7934,0.0263,4.7669,Medium
SMP_00885,6.9933,1.8688,2.3414,0.7767,0.1131,0.2394,13.8955,0.8580,14.2908,2.6858,0.0135,5.0184,Medium
SMP_09027,4.6285,1.5534,3.3528,0.7325,0.2533,0.4690,11.2596,0.8286,10.7284,0.5342,0.0019,6.3547,Low
SMP_03234,,1.7843,3.1187,0.6386,0.4675,0.4132,15.9540,1.1344,11.0036,1.8030,0.0357,7.1486,High
SMP_05602,7.1121,1.2178,2.0853,0.5547,0.1262,0.3808,10.5628,0.9102,7.0215,0.5212,0.0316,5.7875,Low
SMP_02418,6.1078,1.6869,2.2274,0.6946,0.2143,0.1112,19.7407,1.0736,5.7342,1.6230,0.0636,5.0718,High
SMP_05359,5.7013,1.2613,1.5612,0.1957,0.1386,0.3267,17.0661,1.0172,8.7013,2.8049,0.0329,4.8335,Medium
SMP_11010,7.2375,1.0881,3.1157,0.8592,0.1545,0.4493,18.2654,0.9581,13.3131,0.6842,0.0320,5.3660,High
SMP_04949,6.6488,1.3828,2.3730,0.7397,0.2593,0.2334,18.2471,1.1922,7.1664,2.7235,0.0546,5.8438,Medium
SMP_05934,5.6890,1.1691,1.5978,0.7405,0.2908,0.2433,12.9702,0.6406,5.3390,2.9429,0.0754,7.2837,Low
SMP_02920,7.7675,1.9835,3.0623,0.1684,0.3027,0.2601,18.0646,0.5386,6.9713,1.7230,0.0158,6.5782,High
SMP_10839,4.8769,1.9293,3.3932,0.6741,0.3353,0.3262,14.3277,0.6252,6.9272,2.1312,0.0468,5.1771,Low
SMP_05599,4.6778,1.7611,1.9615,0.8244,0.2759,0.1131,18.4610,1.1554,5.7422,1.0209,0.0716,7.4916,High
SMP_03699,4.1448,1.1238,2.6373,0.3160,0.3340,0.2660,16.9272,0.8451,8.0855,0.8646,0.0342,6.4047,Medium
SMP_12168,6.5607,1.1440,2.0958,0.7257,0.2871,0.1497,15.3807,1.0147,11.6421,2.4676,0.0347,6.8431,High
SMP_09956,7.2278,1.3881,2.6591,0.9978,0.0684,0.2113,10.7915,0.9467,13.4207,1.4091,0.0395,5.3822,Low
SMP_14085,6.1750,1.4067,1.6650,0.9378,0.3827,0.4692,11.8508,0.9685,6.1981,1.5839,0.0762,6.9691,Low
SMP_06881,5.3087,1.9295,3.0348,0.4017,0.3624,0.2895,19.7666,0.9470,10.1908,2.0950,0.0221,5.4192,High
SMP_09159,7.5710,1.5678,2.4705,0.9960,0.4541,0.3539,15.1425,0.6344,13.4411,1.2142,0.0007,4.6680,High
SMP_10217,5.9147,1.0987,2.6736,0.2016,0.0768,0.3979,14.7125,0.5178,10.1283,2.7381,0.0095,5.5408,Medium
SMP_04402,4.2693,1.4104,3.2470,0.9581,0.4020,0.1606,13.7472,0.6278,11.5214,2.4329,0.0884,7.0820,Medium
SMP_10805,6.0044,1.6011,2.2971,0.5339,0.1845,0.2464,17.1168,0.9421,11.0662,2.5083,0.0538,5.4041,Medium
SMP_05932,4.8988,1.9223,1.6108,0.1534,0.3880,0.1974,14.5019,0.5781,5.6852,1.6512,0.0338,6.0178,Low
SMP_01523,6.1942,1.7879,2.6459,0.5629,0.0904,0.3571,11.5538,0.7901,11.2912,2.4556,0.0686,6.5147,Low
SMP_11307,7.9513,1.2482,2.6724,0.8382,0.2328,0.1591,10.9735,0.6581,5.5494,2.6704,0.0705,6.4565,Low
SMP_02563,6.5007,1.9451,1.2053,0.1985,0.4298,0.1439,10.3938,0.7436,9.6671,1.9237,0.0508,7.2396,Low
SMP_02129,6.7211,1.6371,2.2506,0.5676,0.3361,0.3762,16.5488,0.9109,6.5584,1.0266,0.0261,7.2590,High
SMP_01087,5.6822,1.0989,1.1060,0.7066,0.2919,0.2777,16.3444,1.0794,9.2770,2.1028,0.0954,7.0189,Medium
SMP_01963,7.5741,1.4340,2.4334,0.9708,0.4922,0.2800,18.4736,0.7114,8.7182,0.9121,0.0210,6.4707,High
SMP_05621,5.4130,1.4530,3.0360,0.9268,0.4872,0.4306,15.0252,0.6607,10.9837,0.9920,0.0056,7.2581,High
SMP_14991,4.3412,1.2715,2.9916,0.1898,0.3242,0.1098,13.8463,1.0401,13.1625,2.2511,0.0207,6.6998,Medium
SMP_12838,7.5854,1.5332,1.9518,0.5376,0.0713,0.1039,16.0352,0.6602,9.1336,2.2177,0.0381,6.4925,High
SMP_03066,4.5397,1.5108,2.5323,0.2456,0.0845,0.1779,14.2059,1.1215,10.3192,2.3713,0.0175,4.8180,Medium
SMP_12723,7.7274,1.9447,1.3688,0.9458,0.3057,0.3279,17.3387,1.0336,7.3785,2.5151,0.0818,5.0568,Medium
SMP_13287,6.7584,1.7895,1.7993,0.7184,0.4353,0.3677,18.4792,1.0279,8.5786,2.1925,0.0490,7.1978,High
SMP_03616,4.0264,1.6620,1.6772,0.2346,0.1940,0.2997,15.0342,0.7571,9.9494,1.5684,0.0823,4.5889,Medium
SMP_11374,4.8581,1.9827,1.9552,0.3401,0.0670,0.4373,16.5099,0.7087,8.7237,1.6898,0.0420,5.7751,Medium
SMP_12364,7.8033,1.7104,2.3279,0.8803,0.3708,0.2783,15.6911,0.8917,11.6178,2.4070,0.0385,6.7988,High
SMP_08291,4.2188,1.8837,1.3260,0.5035,0.1008,0.3141,11.0627,1.0337,5.8558,1.5756,0.0421,7.2624,Low
SMP_09069,5.1005,1.3077,1.7589,0.8791,0.0577,0.3842,19.5522,1.0267,9.9087,0.7057,0.0031,5.1247,High
SMP_01347,6.2630,1.2976,2.4613,0.4957,0.1860,0.1269,12.5271,0.6385,10.4205,2.0042,0.0609,5.6646,Low
SMP_08770,6.0200,1.6003,2.2111,0.3095,0.1267,0.4862,13.1733,0.5409,10.0469,1.1102,0.0707,5.6339,Low
SMP_11194,7.5288,1.4226,2.5663,0.3806,0.1667,0.4265,13.6934,0.5668,8.2349,0.7976,0.0464,5.3779,Low
SMP_03571,4.2368,1.9187,2.9193,0.6264,0.2466,0.4840,17.7503,0.8745,11.5316,1.2019,0.0196,5.3200,Medium
SMP_01122,7.5734,1.1720,2.0518,0.8496,0.0587,0.1449,19.9057,0.6963,14.7555,0.9564,0.0362,6.7587,High
SMP_01534,5.5019,1.3532,3.0675,0.1087,0.4091,0.3286,19.8610,0.9127,5.5538,0.6267,0.0884,7.0237,High
SMP_02944,6.9319,1.0163,1.0371,0.1264,0.1488,0.2496,16.0785,1.1902,8.5441,0.6392,0.0195,7.1936,High
SMP_11829,4.3893,1.1213,2.0153,0.8876,0.2657,0.1326,12.1846,0.7448,13.8114,1.0018,0.0704,7.0476,Medium
SMP_09361,6.2133,1.6912,3.3784,0.5064,0.3527,0.1570,11.3957,0.8454,10.8677,2.9615,0.0569,7.2520,Medium
SMP_07013,5.6846,1.8456,3.0011,0.5585,0.2349,0.2890,13.1836,0.9764,13.9204,1.1263,0.0826,5.5823,Low
SMP_06889,6.2053,1.0670,2.6808,0.9988,0.1255,0.3732,18.2426,1.0909,12.0753,2.7747,0.0033,4.6926,High
SMP_11337,5.7199,1.6379,1.3553,0.4552,0.2960,0.4191,16.2245,1.0766,5.6984,0.9655,0.0926,6.4874,Medium
SMP_12465,6.4395,1.1911,2.2856,0.8568,0.4596,0.3827,16.7151,0.9406,10.6698,2.7252,0.0769,6.6538,High
SMP_14943,7.8096,1.0895,3.0750,0.8767,0.2959,0.3981,17.9124,1.0649,7.9718,2.2465,0.0026,5.6014,High
SMP_04246,4.8447,1.5127,1.5572,0.3027,0.1760,0.1177,11.6331,0.7971,6.3107,0.8335,0.0968,5.7813,Low
SMP_01633,4.3460,1.7354,3.0831,0.9132,0.3074,0.4015,17.5205,0.6091,6.6423,0.6773,0.0320,5.9206,Medium
SMP_04063,4.0287,1.0806,2.8991,0.1302,0.2300,0.4944,17.9524,1.0255,7.7471,2.1044,0.0499,6.3715,High
SMP_09376,4.5577,1.4675,3.3631,0.8288,0.2892,0.2295,10.2842,0.5401,12.3153,1.8614,0.0122,7.0866,Low
SMP_13010,7.5857,1.3244,1.6572,0.9490,0.0874,0.1507,14.8062,1.1793,14.0758,2.4930,0.0679,6.2121,Medium
SMP_11888,4.4144,1.9989,3.1711,0.1375,0.1987,0.3071,16.2824,0.7916,5.8759,1.6826,0.0547,5.4441,Medium
SMP_12460,6.9671,1.9154,1.2066,0.6236,0.2099,0.2015,10.8201,0.6598,9.6213,0.5139,0.0587,4.8133,Low
SMP_05768,5.8763,1.6236,2.1537,0.1086,0.4325,0.2797,14.7094,0.7520,9.3266,2.3139,0.0701,6.9252,Medium
SMP_03015,5.9834,1.3962,1.5304,0.4405,0.4926,0.3893,12.9954,0.9238,7.4666,2.0272,0.0897,6.1707,Low
SMP_10472,6.2483,1.2144,2.5030,0.4264,0.2003,0.3802,12.0307,0.8815,6.4109,2.7272,0.0089,7.2960,Medium
SMP_03729,5.9402,1.0723,1.4137,0.9037,0.3213,0.1738,17.0377,1.0763,8.3066,1.8915,0.0294,4.7402,Medium
SMP_13318,4.9761,1.3615,2.0530,0.9238,0.1540,0.4108,13.6635,0.5007,12.2010,1.3701,0.0335,7.3991,Medium
SMP_03853,6.8717,1.1130,2.1895,0.8582,0.2159,0.2384,18.7305,1.1054,13.8014,1.9298,0.0953,6.9569,High
SMP_06162,6.5795,1.1181,1.9087,0.8303,0.1132,0.1922,15.4141,0.6015,8.8271,2.9554,0.0544,6.6046,Medium
SMP_00100,5.2039,1.7082,1.1684,0.6240,0.2057,0.3484,10.4575,1.1101,14.7349,2.9222,0.0750,4.8903,Low
SMP_12062,6.8003,1.8966,2.3882,0.2960,0.2424,0.2329,19.4927,0.5711,9.6529,2.9699,0.0505,5.8075,High
SMP_08123,7.6195,1.5594,1.4692,0.3603,0.3597,0.4688,11.1898,0.9475,8.7689,1.3043,0.0181,7.1645,Medium
SMP_14316,4.5836,1.6241,1.4738,0.1156,0.3434,0.2140,10.9731,1.0254,10.9261,0.5644,0.0043,4.5789,Low
SMP_11821,5.6446,1.7275,2.4193,0.6067,0.4315,0.4606,13.9933,1.0903,13.2043,1.0643,0.0050,7.2656,High
SMP_08374,5.0807,1.0637,2.2294,0.8831,0.2952,0.2410,19.0582,0.8726,14.7370,2.3756,0.0912,6.4450,High
SMP_01036,7.9116,1.4345,1.3762,0.5194,0.3556,0.4329,14.5877,0.9156,7.6735,2.1148,0.0986,4.6472,Medium
SMP_14618,4.9511,1.3007,3.4467,0.3758,0.2315,0.3940,16.6036,1.1100,10.1870,1.3166,0.0837,5.9971,Medium
SMP_01745,4.1940,1.2840,2.5729,0.6258,0.3353,0.3870,10.1904,0.5736,8.5949,0.8872,0.0076,6.4229,Low
SMP_04897,4.0742,1.9623,1.5593,0.6258,0.4869,0.1198,12.6932,0.9262,12.6256,2.5185,0.0884,5.0054,Low
SMP_10476,6.8967,1.6430,1.2393,0.6613,0.1699,0.3558,13.2741,0.5537,13.4461,1.8869,0.0282,5.5720,Low
SMP_04011,7.7787,1.2968,2.9857,0.1538,0.2914,0.2397,10.3001,0.9591,14.4317,0.5269,0.0271,6.6109,Medium
SMP_03920,7.0963,1.9083,1.3734,0.2220,0.1050,0.2438,14.8942,0.8232,7.5705,2.0550,0.0339,5.5983,Low
SMP_01587,7.7078,1.3339,1.8195,0.4606,0.3678,0.3264,19.2536,0.5179,12.0820,1.3259,0.0181,6.0312,High
SMP_08901,5.2112,1.4153,2.0215,0.6391,0.4563,0.3699,18.3839,0.6310,13.3946,2.2504,0.0295,7.1862,High
SMP_04666,6.6471,1.3060,1.1489,0.2485,0.2308,0.2414,18.9565,0.8820,11.2716,2.2218,0.0532,6.8090,High
SMP_09605,4.1997,1.8252,1.6767,0.5542,0.4251,0.3028,18.9295,0.9647,11.1640,2.3915,0.0219,5.0156,High
SMP_06551,7.9770,1.0044,2.1222,0.2463,0.3565,0.3521,18.0707,0.8944,6.8937,0.6333,0.0723,5.8198,Medium
SMP_00287,7.0270,1.4423,2.7685,0.4504,0.1530,0.3388,19.2819,1.1504,8.4191,1.8192,0.0212,7.4869,High
SMP_13776,7.0894,1.6012,1.4089,0.1871,0.2020,0.2386,14.6011,0.7174,9.5047,2.9886,0.0396,5.5472,Low
SMP_13464,7.1648,1.9290,2.0657,0.6534,0.3607,0.4096,14.8596,0.5381,6.8546,0.6247,0.0516,6.2436,Medium
SMP_14750,6.8514,1.2354,1.4322,0.2432,0.0537,0.1593,17.7346,1.1234,8.1683,1.5616,0.0046,6.2601,High
SMP_10950,7.9298,1.9728,1.6667,0.4818,0.3043,0.4383,10.6100,0.6588,11.6012,0.6541,0.0893,7.1590,Medium
SMP_13325,5.4445,1.2819,3.4734,0.2285,0.1286,0.1758,17.8067,0.8911,6.2020,1.2267,0.0503,7.0337,High
SMP_14439,4.3189,1.2694,3.4222,0.9127,0.0562,0.2187,17.1034,0.8282,12.2866,2.9181,0.0205,5.2593,Medium
SMP_01624,4.6091,1.0449,1.7311,0.8800,0.2028,0.1495,16.4570,1.1977,7.3233,1.1990,0.0972,5.0364,Low
SMP_13414,4.5362,1.5275,1.0994,0.1053,0.1801,0.4677,15.6059,0.5221,5.3485,0.7993,0.0272,4.9586,Low
SMP_00352,6.1774,1.2338,2.5945,0.8381,0.0688,0.2993,16.8932,0.6767,8.0778,2.0341,0.0898,6.9298,High
SMP_14354,6.0182,1.3720,2.2997,0.6907,0.4495,0.1190,13.2069,0.9188,10.9989,1.9449,0.0598,7.3605,Medium
SMP_03617,7.4722,1.2440,2.8045,0.4646,0.1825,0.3462,17.6889,0.8150,9.6656,0.6472,0.0924,7.0407,High
SMP_00567,5.5940,1.3170,2.1685,0.3571,0.4828,0.2252,10.9805,0.8688,5.5710,0.7764,0.0220,5.8931,Low
SMP_00915,6.6300,1.1947,1.9768,0.9520,0.1610,0.3674,17.4015,0.8137,14.3753,2.3417,0.0458,6.2081,High
SMP_04550,4.6259,1.3840,1.9472,0.8950,0.0651,0.4972,19.5653,0.8796,12.1876,2.8382,0.0252,5.4469,High
SMP_05782,7.5435,1.0248,3.1776,0.5740,0.4276,0.1726,11.5110,1.0056,7.7536,1.8972,0.0689,6.3313,Low
SMP_02958,5.0980,1.8707,1.2730,0.2869,0.4868,0.1539,18.8812,0.9928,5.7309,1.7093,0.0519,7.2965,High
SMP_09225,5.6427,1.1331,1.3855,0.7372,0.3582,0.3884,17.2150,1.1729,14.7061,1.5849,0.0778,6.7125,High
SMP_07835,7.0380,1.2880,2.5153,0.7765,0.3970,0.2665,17.2852,0.7114,6.2427,0.7824,0.0506,5.6498,Medium
SMP_11002,4.4515,1.1151,1.3781,0.9336,0.4808,0.3934,10.4790,0.9217,11.2430,2.9617,0.0240,6.6694,Low
SMP_13959,5.3997,1.2505,1.5622,0.8055,0.0990,0.2515,17.6043,0.6297,8.4240,0.5549,0.0759,6.8541,High
SMP_07744,5.8788,1.2346,2.2609,0.2387,0.0771,0.1936,13.6711,0.9528,9.9938,2.3379,0.0738,6.6183,Medium
SMP_01580,6.3241,1.5006,3.4272,0.2167,0.4532,0.3765,12.5900,1.1312,9.2930,2.5356,0.0389,7.0528,Medium
SMP_13888,4.0691,1.9599,2.6994,0.6606,0.1857,0.2993,10.0582,0.8804,7.5035,2.0728,0.0024,7.3293,Low
SMP_01399,6.5925,1.9083,2.0418,0.3830,0.2248,0.2742,10.7357,0.8490,9.9432,1.9712,0.0363,6.3394,Low
SMP_01531,4.0487,1.6303,1.8976,0.1947,0.1953,0.1676,19.4170,0.7241,8.3396,2.5997,0.0648,6.6306,High
SMP_13881,4.8377,1.7357,1.0603,0.2889,0.1343,0.1461,17.4787,0.9967,13.2662,2.1131,0.0552,7.3677,High
SMP_07794,5.9344,1.1944,3.3554,0.1002,0.2178,0.1515,13.5993,0.5728,8.7871,0.9847,0.0554,4.5359,Medium
SMP_05351,6.3190,1.8011,3.4328,0.8242,0.1920,0.1475,12.7275,0.9640,5.1095,0.9743,0.0327,7.1257,Medium
SMP_01625,6.0449,1.2397,3.3309,0.9834,0.4167,0.2260,14.0349,0.6697,13.9076,2.7864,0.0419,6.4696,Medium
SMP_02526,7.3200,1.1774,1.5508,0.3833,0.4047,0.2491,13.5817,1.1992,8.8381,1.1195,0.0624,6.9057,Medium
SMP_02228,7.2466,1.5183,2.1326,0.7396,0.3209,0.4883,15.8398,0.8262,10.4282,2.5214,0.0613,6.4412,High
SMP_00488,7.4942,1.2365,1.5288,0.7625,0.1941,0.3025,11.6252,1.1719,13.5159,2.6595,0.0407,6.7871,Medium
SMP_03290,4.0490,1.7778,1.4866,0.6273,0.2514,0.3287,11.3345,0.8199,5.3695,0.6025,0.0658,7.3551,Low
SMP_12693,6.7791,1.1958,1.9415,0.3510,0.2094,0.2414,10.4133,1.0803,9.1679,2.7503,0.0657,7.2613,Low
SMP_00380,6.6756,1.7987,3.3319,0.1182,0.1193,0.4545,14.5852,0.8953,11.6303,2.1977,0.0932,7.4909,High
SMP_11276,4.7847,1.8791,3.3380,0.7621,0.1117,0.3751,15.3944,1.0947,8.8146,2.9516,0.0802,5.1068,Medium
SMP_02969,5.2340,1.2470,3.2635,0.1016,0.3203,0.4665,15.0856,0.5021,7.1888,2.8062,0.0018,5.6844,Medium
SMP_05041,4.1065,1.5287,2.1195,0.6296,0.4642,0.2099,16.3910,0.8009,9.3513,2.1182,0.0952,7.0891,High
SMP_14594,4.8739,1.2504,2.1960,0.5708,0.3323,0.4203,19.3715,1.0157,12.7004,2.7802,0.0294,6.1650,High
SMP_07306,6.4172,1.6941,3.4653,0.2015,0.1062,0.3093,10.5581,1.0093,14.9076,2.5286,0.0266,6.8987,Medium
SMP_00358,6.2095,1.5953,3.1798,0.6193,0.2055,0.4213,15.4028,0.5555,10.6586,2.7701,0.0397,5.3890,Medium
SMP_10158,4.3591,1.1721,2.0787,0.7436,0.2874,0.3933,10.9254,0.6130,13.9047,2.8992,0.0821,6.6605,Low
SMP_08300,4.0871,1.7602,1.4192,0.5901,0.1467,0.3158,15.8101,0.9632,8.7300,0.6528,0.0597,7.0936,Medium
SMP_10876,5.9143,1.0621,3.2792,0.9944,0.2210,0.4128,18.9503,1.0919,10.5735,1.6330,0.0325,4.7611,High
SMP_00048,5.4024,1.5900,1.9807,0.4938,0.4569,0.2394,15.1399,1.0486,8.9655,2.0553,0.0863,7.3486,Medium
SMP_06313,6.6493,1.3256,1.1779,0.1409,0.1568,0.3670,17.1823,0.5900,6.3912,1.9831,0.0958,6.1588,Medium
SMP_11657,7.6303,1.4455,1.0457,0.5286,0.3094,0.4627,12.2526,0.9009,10.3354,0.7691,0.0962,5.4229,Low
SMP_13568,5.9774,1.3349,1.0510,0.5886,0.1737,0.3133,15.8990,0.6431,13.1857,1.7208,0.0729,6.2869,Medium
SMP_00709,7.9772,1.5557,1.4254,0.3845,0.2411,0.2238,12.8064,1.1806,6.5337,2.3334,0.0001,6.2886,Low
SMP_06299,6.7789,1.3889,1.0947,0.1751,0.2490,0.4961,11.7756,1.1270,14.1940,1.5242,0.0462,6.0085,Low
SMP_03955,7.8141,1.4827,1.4227,0.4795,0.4447,0.1282,11.2787,1.1270,9.1539,0.7087,0.0140,7.1474,Medium
SMP_00837,7.5114,1.8952,2.6482,0.4104,0.4522,0.2167,15.6272,0.5699,14.2196,0.8520,0.0225,6.1745,High
SMP_11545,4.4857,1.2627,1.6431,0.1408,0.4812,0.3232,12.2060,0.8958,13.2894,0.8989,0.0649,4.9483,Low
SMP_02343,4.4111,1.6207,2.0913,0.4655,0.1546,0.1122,18.4769,0.7285,11.8110,2.8690,0.0565,5.6915,Medium
SMP_05730,4.3311,1.5476,2.8694,0.6268,0.4454,0.2145,14.9176,0.5613,12.0003,1.6073,0.0531,4.8852,Medium
SMP_12131,6.3480,1.2365,1.4827,0.3859,0.1712,0.2612,16.9657,1.1036,6.6078,1.9188,0.0662,6.1207,Medium
SMP_12437,4.5976,1.8573,2.7233,0.4755,0.1009,0.2508,10.1023,1.1171,12.6253,1.8163,0.0540,4.9101,Low
SMP_07542,6.0552,1.0499,1.2481,0.3261,0.2182,0.2958,13.2453,1.1585,14.5090,0.6402,0.0986,5.0188,Low
SMP_07404,5.7401,1.4872,2.3871,0.1971,0.3132,0.4337,15.6065,1.1182,6.3824,2.5648,0.0663,6.3111,Medium
SMP_06339,5.0947,1.2605,1.1849,0.1708,0.4381,0.1923,11.0869,0.7469,12.1355,1.3491,0.0310,5.9642,Low
SMP_04961,4.3150,1.6199,1.1926,0.1436,0.1878,0.4756,17.1000,0.5029,7.8473,0.5438,0.0295,6.5565,Medium
SMP_12361,6.1175,1.4783,1.8262,0.9260,0.4040,0.4380,12.8240,1.1715,8.2602,0.7581,0.0820,4.6125,Low
SMP_13620,7.2769,1.2068,1.9102,0.8832,0.1712,0.3430,15.8364,0.8701,12.1134,2.2003,0.0487,6.6377,High
SMP_14571,6.8029,1.8564,1.1115,0.2342,0.1679,0.1873,19.1351,0.9393,14.8687,0.5360,0.0194,7.0170,High
SMP_10369,6.9877,1.1685,3.4774,0.4155,0.1993,0.2574,18.3669,0.6543,9.5626,1.1649,0.0043,5.6017,High
SMP_12588,4.3920,1.6947,2.3231,0.4035,0.1531,0.3554,11.9436,0.8564,12.3633,2.4800,0.0422,5.7057,Low
SMP_04392,6.9723,1.6721,2.3140,0.3929,0.4428,0.2612,13.7467,0.9490,14.2034,1.7701,0.0723,5.8707,Medium
SMP_08133,4.3464,1.0768,1.3967,0.1096,0.0966,0.3378,12.5671,0.5482,6.3549,0.6079,0.0777,6.1845,Low
SMP_13437,7.7022,1.4130,1.6993,0.6171,0.0625,0.2334,17.8606,0.5139,7.7570,0.9849,0.0353,4.7171,High
SMP_04901,7.6467,1.6637,1.7473,0.5410,0.3932,0.4253,13.4335,0.7283,12.3619,2.2159,0.0514,5.7608,Low
SMP_08608,5.5169,1.0858,2.2999,0.2054,0.4412,0.4194,13.0228,0.5032,5.7151,1.0449,0.0499,6.6938,Low
SMP_06082,7.1666,1.8354,1.3942,0.7160,0.4822,0.2025,17.1673,0.6813,8.0710,1.7132,0.0895,4.6160,High
SMP_07014,4.5274,1.0405,2.1985,0.6115,0.0528,0.3611,15.1853,1.1982,6.0452,2.2626,0.0218,5.1191,Low
SMP_04059,4.4901,1.5185,3.1516,0.5843,0.3865,0.3192,15.4606,0.6994,7.0127,1.1973,0.0441,6.9288,High
SMP_06770,4.4322,1.3013,3.0689,0.5876,0.1143,0.1655,18.9827,0.7569,7.5528,2.2344,0.0861,5.8273,Medium
SMP_04922,7.1220,1.0598,2.9663,0.2527,0.2108,0.2275,12.7239,0.7162,12.5421,1.1664,0.0801,4.7731,Medium
SMP_10991,4.7005,1.0534,1.5520,0.2848,0.3536,0.2888,17.6565,0.6652,9.9087,0.7638,0.0473,5.9983,Medium
SMP_11493,6.6233,1.8207,1.3421,0.7990,0.2464,0.4659,10.9398,0.6287,8.6190,2.9259,0.0590,7.2566,Low
SMP_08684,5.8441,1.8304,2.6433,0.2740,0.1465,0.2399,15.3805,0.9748,6.7309,0.8832,0.0013,4.8386,Medium
SMP_04316,7.6138,1.1237,2.6753,0.8160,0.2516,0.3186,12.2739,1.1466,8.0181,1.0446,0.0526,5.0716,Low
SMP_04744,4.4027,1.8100,3.4616,0.6930,0.4214,0.4766,12.2858,0.7453,7.1903,0.6545,0.0733,4.9370,Low
SMP_13930,7.6972,1.1035,2.5174,0.8325,0.2924,0.1187,16.6159,1.1951,14.0136,2.5208,0.0177,7.2354,High
SMP_03839,7.9301,1.7015,2.4047,0.4683,0.3179,0.3404,12.1772,0.9699,7.0443,1.7249,0.0260,5.4385,Low
SMP_01255,5.4204,1.4957,3.1759,0.7983,0.0878,0.4562,14.7177,1.0208,6.4004,2.1768,0.0237,5.8152,Low
SMP_04756,7.4528,1.3234,1.8199,0.8020,0.2420,0.3291,14.2232,0.6697,6.8886,0.8489,0.0012,5.3419,Low
SMP_01476,7.1394,1.1122,1.9527,0.7972,0.2379,0.4890,17.3575,0.5109,13.7999,0.7521,0.0141,6.7035,High
SMP_14383,6.4828,1.1568,2.0522,0.8292,0.4473,0.1454,16.5886,0.7115,10.3218,0.6422,0.0525,6.7269,High
SMP_12315,7.7478,1.2200,2.9961,0.2725,0.4542,0.1367,12.9876,0.5923,8.2432,1.8019,0.0971,5.4518,Low
SMP_13925,7.1375,1.6887,1.9402,0.4333,0.0629,0.4965,17.4854,0.6053,10.5765,2.8111,0.0146,7.1116,High
SMP_04867,6.6581,1.8746,2.9976,0.7846,0.1227,0.1763,15.4772,0.9062,14.4363,1.6718,0.0303,5.0724,Medium
SMP_11157,5.0486,1.9572,1.3402,0.1962,0.1577,0.4426,14.4295,0.7774,7.8351,2.8994,0.0772,4.9965,Low
SMP_14343,4.8632,1.3535,1.9290,0.6850,0.4395,0.3063,19.1833,0.5016,14.6396,2.9848,0.0107,6.3669,High
SMP_11095,6.5122,1.3694,2.1402,0.4671,0.2230,0.1658,19.2547,0.5951,10.9137,0.6488,0.0182,5.4821,High
SMP_03939,6.1990,1.9871,1.8157,0.3718,0.4565,0.1470,19.3353,1.0457,8.9085,0.7089,0.0020,5.6275,High
SMP_10664,5.1446,1.0683,1.8838,0.6699,0.3993,0.4047,15.1058,0.5665,10.9565,0.6282,0.0426,6.4769,Medium
SMP_00305,6.3877,1.9996,2.9237,0.4581,0.4224,0.1683,10.3047,0.6432,8.4042,1.7765,0.0616,7.2319,Low
SMP_02324,7.9988,1.5141,1.4178,0.6003,0.1518,0.3546,19.3745,1.0504,7.7317,1.2422,0.0070,5.3577,High
SMP_08994,6.8654,1.0756,2.4384,0.7779,0.0587,0.2554,15.8839,1.0589,7.5804,2.5406,0.0648,5.5403,Medium
